pokemon_identifier,move_identifier
graveler,max-knuckle
graveler,max-ooze
graveler,max-quake
graveler,max-mindstorm
graveler,max-rockfall
graveler,max-steelspike
graveler,max-guard
graveler-alola,max-strike
graveler-alola,max-flare
graveler-alola,max-lightning
graveler-alola,max-knuckle
graveler-alola,max-ooze
graveler-alola,max-quake
graveler-alola,max-mindstorm
graveler-alola,max-rockfall
graveler-alola,max-steelspike
graveler-alola,max-guard
golem,max-strike
golem,max-flare
golem,max-lightning
golem,max-knuckle
golem,max-ooze
golem,max-quake
golem,max-mindstorm
golem,max-rockfall
golem,max-steelspike
golem,max-guard
golem-alola,max-strike
golem-alola,max-flare
golem-alola,max-lightning
golem-alola,max-knuckle
golem-alola,max-ooze
golem-alola,max-quake
golem-alola,max-mindstorm
golem-alola,max-rockfall
golem-alola,max-steelspike
golem-alola,max-guard
ponyta,max-strike
ponyta,max-flare
ponyta,max-overgrowth
ponyta,max-knuckle
ponyta,max-ooze
ponyta,max-airstream
ponyta,max-mindstorm
ponyta,max-steelspike
ponyta,max-guard
ponyta-galar,max-strike
ponyta-galar,max-flare
ponyta-galar,max-lightning
ponyta-galar,max-knuckle
ponyta-galar,max-quake
ponyta-galar,max-airstream
ponyta-galar,max-mindstorm
ponyta-galar,max-steelspike
ponyta-galar,max-starfall
ponyta-galar,max-guard
rapidash,max-strike
rapidash,max-flare
rapidash,max-overgrowth
rapidash,max-knuckle
rapidash,max-ooze
rapidash,max-quake
rapidash,max-airstream
rapidash,max-mindstorm
rapidash,max-flutterby
rapidash,max-darkness
rapidash,max-steelspike
rapidash,max-guard
rapidash-galar,max-strike
rapidash-galar,max-flare
rapidash-galar,max-lightning
rapidash-galar,max-knuckle
rapidash-galar,max-quake
rapidash-galar,max-airstream
rapidash-galar,max-mindstorm
rapidash-galar,max-flutterby
rapidash-galar,max-darkness
rapidash-galar,max-steelspike
rapidash-galar,max-starfall
rapidash-galar,max-guard
slowpoke,max-strike
slowpoke,max-flare
slowpoke,max-geyser
slowpoke,max-lightning
slowpoke,max-hailstorm
slowpoke,max-ooze
slowpoke,max-quake
slowpoke,max-mindstorm
slowpoke,max-flutterby
slowpoke,max-phantasm
slowpoke,max-steelspike
slowpoke,max-guard
slowbro,max-strike
slowbro,max-flare
slowbro,max-geyser
slowbro,max-lightning
slowbro,max-hailstorm
slowbro,max-knuckle
slowbro,max-ooze
slowbro,max-quake
slowbro,max-mindstorm
slowbro,max-flutterby
slowbro,max-phantasm
slowbro,max-darkness
slowbro,max-steelspike
slowbro,max-guard
slowbro-mega,max-strike
slowbro-mega,max-flare
slowbro-mega,max-geyser
slowbro-mega,max-lightning
slowbro-mega,max-hailstorm
slowbro-mega,max-knuckle
slowbro-mega,max-ooze
slowbro-mega,max-quake
slowbro-mega,max-mindstorm
slowbro-mega,max-flutterby
slowbro-mega,max-phantasm
slowbro-mega,max-darkness
slowbro-mega,max-steelspike
slowbro-mega,max-guard
slowking,max-strike
slowking,max-flare
slowking,max-geyser
slowking,max-overgrowth
slowking,max-lightning
slowking,max-hailstorm
slowking,max-knuckle
slowking,max-ooze
slowking,max-quake
slowking,max-mindstorm
slowking,max-flutterby
slowking,max-rockfall
slowking,max-phantasm
slowking,max-wyrmwind
slowking,max-darkness
slowking,max-steelspike
slowking,max-guard
magnemite,max-strike
magnemite,max-lightning
magnemite,max-ooze
magnemite,max-mindstorm
magnemite,max-flutterby
magnemite,max-steelspike
magnemite,max-guard
magneton,max-strike
magneton,max-lightning
magneton,max-ooze
magneton,max-mindstorm
magneton,max-flutterby
magneton,max-steelspike
magneton,max-guard
magnezone,max-strike
magnezone,max-flare
magnezone,max-geyser
magnezone,max-lightning
magnezone,max-ooze
magnezone,max-mindstorm
magnezone,max-flutterby
magnezone,max-steelspike
magnezone,max-guard
farfetchd,max-strike
farfetchd,max-flare
farfetchd,max-overgrowth
farfetchd,max-knuckle
farfetchd,max-ooze
farfetchd,max-quake
farfetchd,max-airstream
farfetchd,max-mindstorm
farfetchd,max-flutterby
farfetchd,max-phantasm
farfetchd,max-darkness
farfetchd,max-steelspike
farfetchd,max-guard
farfetchd-galar,max-strike
farfetchd-galar,max-flare
farfetchd-galar,max-overgrowth
farfetchd-galar,max-knuckle
farfetchd-galar,max-ooze
farfetchd-galar,max-airstream
farfetchd-galar,max-mindstorm
farfetchd-galar,max-flutterby
farfetchd-galar,max-phantasm
farfetchd-galar,max-darkness
farfetchd-galar,max-steelspike
farfetchd-galar,max-guard
sirfetchd,max-strike
sirfetchd,max-flare
sirfetchd,max-overgrowth
sirfetchd,max-knuckle
sirfetchd,max-ooze
sirfetchd,max-quake
sirfetchd,max-airstream
sirfetchd,max-mindstorm
sirfetchd,max-flutterby
sirfetchd,max-darkness
sirfetchd,max-steelspike
sirfetchd,max-guard
doduo,max-strike
doduo,max-hailstorm
doduo,max-knuckle
doduo,max-ooze
doduo,max-airstream
doduo,max-mindstorm
doduo,max-darkness
doduo,max-guard
dodrio,max-strike
dodrio,max-knuckle
dodrio,max-ooze
dodrio,max-quake
dodrio,max-airstream
dodrio,max-mindstorm
dodrio,max-darkness
dodrio,max-guard
seel,max-strike
seel,max-geyser
seel,max-hailstorm
seel,max-ooze
seel,max-quake
seel,max-mindstorm
seel,max-flutterby
seel,max-phantasm
seel,max-steelspike
seel,max-guard
dewgong,max-strike
dewgong,max-geyser
dewgong,max-hailstorm
dewgong,max-ooze
dewgong,max-quake
dewgong,max-mindstorm
dewgong,max-flutterby
dewgong,max-steelspike
dewgong,max-guard
grimer,max-strike
grimer,max-flare
grimer,max-overgrowth
grimer,max-lightning
grimer,max-hailstorm
grimer,max-knuckle
grimer,max-ooze
grimer,max-quake
grimer,max-mindstorm
grimer,max-rockfall
grimer,max-phantasm
grimer,max-darkness
grimer,max-guard
grimer-alola,max-strike
grimer-alola,max-flare
grimer-alola,max-overgrowth
grimer-alola,max-lightning
grimer-alola,max-hailstorm
grimer-alola,max-knuckle
grimer-alola,max-ooze
grimer-alola,max-quake
grimer-alola,max-mindstorm
grimer-alola,max-rockfall
grimer-alola,max-phantasm
grimer-alola,max-darkness
grimer-alola,max-guard
muk,max-strike
muk,max-flare
muk,max-overgrowth
muk,max-lightning
muk,max-hailstorm
muk,max-knuckle
muk,max-ooze
muk,max-quake
muk,max-mindstorm
muk,max-rockfall
muk,max-phantasm
muk,max-darkness
muk,max-starfall
muk,max-guard
muk-alola,max-strike
muk-alola,max-flare
muk-alola,max-overgrowth
muk-alola,max-lightning
muk-alola,max-hailstorm
muk-alola,max-knuckle
muk-alola,max-ooze
muk-alola,max-quake
muk-alola,max-mindstorm
muk-alola,max-rockfall
muk-alola,max-phantasm
muk-alola,max-darkness
muk-alola,max-starfall
muk-alola,max-guard
shellder,max-strike
shellder,max-geyser
shellder,max-hailstorm
shellder,max-ooze
shellder,max-mindstorm
shellder,max-steelspike
shellder,max-guard
cloyster,max-strike
cloyster,max-geyser
cloyster,max-hailstorm
cloyster,max-ooze
cloyster,max-mindstorm
cloyster,max-flutterby
cloyster,max-steelspike
cloyster,max-guard
gastly,max-strike
gastly,max-flare
gastly,max-overgrowth
gastly,max-lightning
gastly,max-hailstorm
gastly,max-ooze
gastly,max-mindstorm
gastly,max-phantasm
gastly,max-darkness
gastly,max-starfall
gastly,max-guard
haunter,max-strike
haunter,max-flare
haunter,max-overgrowth
haunter,max-lightning
haunter,max-hailstorm
haunter,max-ooze
haunter,max-mindstorm
haunter,max-phantasm
haunter,max-darkness
haunter,max-starfall
haunter,max-guard
gengar,max-strike
gengar,max-flare
gengar,max-overgrowth
gengar,max-lightning
gengar,max-hailstorm
gengar,max-knuckle
gengar,max-ooze
gengar,max-mindstorm
gengar,max-phantasm
gengar,max-darkness
gengar,max-starfall
gengar,max-guard
gengar-mega,max-strike
gengar-mega,max-flare
gengar-mega,max-overgrowth
gengar-mega,max-lightning
gengar-mega,max-hailstorm
gengar-mega,max-knuckle
gengar-mega,max-ooze
gengar-mega,max-mindstorm
gengar-mega,max-phantasm
gengar-mega,max-darkness
gengar-mega,max-starfall
gengar-mega,max-guard
gengar-gigantamax,gmax-terror
gengar-gigantamax,max-strike
gengar-gigantamax,max-flare
gengar-gigantamax,max-overgrowth
gengar-gigantamax,max-lightning
gengar-gigantamax,max-hailstorm
gengar-gigantamax,max-knuckle
gengar-gigantamax,max-ooze
gengar-gigantamax,max-mindstorm
gengar-gigantamax,max-phantasm
gengar-gigantamax,max-darkness
gengar-gigantamax,max-starfall
gengar-gigantamax,max-guard
onix,max-strike
onix,max-ooze
onix,max-quake
onix,max-mindstorm
onix,max-rockfall
onix,max-wyrmwind
onix,max-darkness
onix,max-steelspike
onix,max-guard
steelix,max-strike
steelix,max-flare
steelix,max-lightning
steelix,max-hailstorm
steelix,max-knuckle
steelix,max-quake
steelix,max-mindstorm
steelix,max-rockfall
steelix,max-phantasm
steelix,max-wyrmwind
steelix,max-darkness
steelix,max-steelspike
steelix,max-guard
steelix-mega,max-strike
steelix-mega,max-flare
steelix-mega,max-geyser
steelix-mega,max-lightning
steelix-mega,max-hailstorm
steelix-mega,max-ooze
steelix-mega,max-quake
steelix-mega,max-mindstorm
steelix-mega,max-rockfall
steelix-mega,max-phantasm
steelix-mega,max-wyrmwind
steelix-mega,max-darkness
steelix-mega,max-steelspike
steelix-mega,max-guard
drowzee,max-strike
drowzee,max-flare
drowzee,max-lightning
drowzee,max-hailstorm
drowzee,max-knuckle
drowzee,max-ooze
drowzee,max-mindstorm
drowzee,max-flutterby
drowzee,max-phantasm
drowzee,max-darkness
drowzee,max-starfall
drowzee,max-guard
hypno,max-strike
hypno,max-flare
hypno,max-lightning
hypno,max-hailstorm
hypno,max-knuckle
hypno,max-ooze
hypno,max-mindstorm
hypno,max-flutterby
hypno,max-phantasm
hypno,max-darkness
hypno,max-starfall
hypno,max-guard
krabby,max-strike
krabby,max-geyser
krabby,max-hailstorm
krabby,max-knuckle
krabby,max-ooze
krabby,max-quake
krabby,max-mindstorm
krabby,max-flutterby
krabby,max-rockfall
krabby,max-darkness
krabby,max-steelspike
krabby,max-guard
kingler,max-strike
kingler,max-geyser
kingler,max-hailstorm
kingler,max-knuckle
kingler,max-ooze
kingler,max-quake
kingler,max-mindstorm
kingler,max-flutterby
kingler,max-rockfall
kingler,max-darkness
kingler,max-steelspike
kingler,max-guard
kingler-gigantamax,gmax-foam-burst
kingler-gigantamax,max-strike
kingler-gigantamax,max-geyser
kingler-gigantamax,max-hailstorm
kingler-gigantamax,max-knuckle
kingler-gigantamax,max-ooze
kingler-gigantamax,max-quake
kingler-gigantamax,max-mindstorm
kingler-gigantamax,max-flutterby
kingler-gigantamax,max-rockfall
kingler-gigantamax,max-darkness
kingler-gigantamax,max-steelspike
kingler-gigantamax,max-guard
voltorb,max-strike
voltorb,max-lightning
voltorb,max-ooze
voltorb,max-mindstorm
voltorb,max-flutterby
voltorb,max-darkness
voltorb,max-guard
electrode,max-strike
electrode,max-lightning
electrode,max-ooze
electrode,max-mindstorm
electrode,max-flutterby
electrode,max-darkness
electrode,max-guard
exeggcute,max-strike
exeggcute,max-overgrowth
exeggcute,max-ooze
exeggcute,max-mindstorm
exeggcute,max-rockfall
exeggcute,max-phantasm
exeggcute,max-starfall
exeggcute,max-guard
exeggutor,max-strike
exeggutor,max-overgrowth
exeggutor,max-knuckle
exeggutor,max-ooze
exeggutor,max-quake
exeggutor,max-mindstorm
exeggutor,max-guard
exeggutor-alola,max-strike
exeggutor-alola,max-flare
exeggutor-alola,max-overgrowth
exeggutor-alola,max-knuckle
exeggutor-alola,max-ooze
exeggutor-alola,max-quake
exeggutor-alola,max-mindstorm
exeggutor-alola,max-wyrmwind
exeggutor-alola,max-darkness
exeggutor-alola,max-steelspike
exeggutor-alola,max-guard
cubone,max-strike
cubone,max-flare
cubone,max-lightning
cubone,max-hailstorm
cubone,max-knuckle
cubone,max-ooze
cubone,max-quake
cubone,max-mindstorm
cubone,max-rockfall
cubone,max-phantasm
cubone,max-darkness
cubone,max-steelspike
cubone,max-guard
marowak,max-strike
marowak,max-flare
marowak,max-lightning
marowak,max-hailstorm
marowak,max-knuckle
marowak,max-ooze
marowak,max-quake
marowak,max-mindstorm
marowak,max-rockfall
marowak,max-wyrmwind
marowak,max-darkness
marowak,max-steelspike
marowak,max-guard
marowak-alola,max-strike
marowak-alola,max-flare
marowak-alola,max-lightning
marowak-alola,max-hailstorm
marowak-alola,max-knuckle
marowak-alola,max-ooze
marowak-alola,max-quake
marowak-alola,max-mindstorm
marowak-alola,max-rockfall
marowak-alola,max-phantasm
marowak-alola,max-wyrmwind
marowak-alola,max-darkness
marowak-alola,max-steelspike
marowak-alola,max-guard
tyrogue,max-strike
tyrogue,max-flare
tyrogue,max-geyser
tyrogue,max-knuckle
tyrogue,max-quake
tyrogue,max-mindstorm
tyrogue,max-rockfall
tyrogue,max-darkness
tyrogue,max-steelspike
tyrogue,max-guard
hitmonlee,max-strike
hitmonlee,max-knuckle
hitmonlee,max-ooze
hitmonlee,max-quake
hitmonlee,max-airstream
hitmonlee,max-mindstorm
hitmonlee,max-rockfall
hitmonlee,max-darkness
hitmonlee,max-guard
hitmonchan,max-strike
hitmonchan,max-flare
hitmonchan,max-lightning
hitmonchan,max-hailstorm
hitmonchan,max-knuckle
hitmonchan,max-ooze
hitmonchan,max-quake
hitmonchan,max-mindstorm
hitmonchan,max-rockfall
hitmonchan,max-darkness
hitmonchan,max-guard
hitmontop,max-strike
hitmontop,max-flare
hitmontop,max-geyser
hitmontop,max-knuckle
hitmontop,max-quake
hitmontop,max-mindstorm
hitmontop,max-rockfall
hitmontop,max-darkness
hitmontop,max-steelspike
hitmontop,max-guard
lickitung,max-strike
lickitung,max-flare
lickitung,max-geyser
lickitung,max-overgrowth
lickitung,max-lightning
lickitung,max-hailstorm
lickitung,max-knuckle
lickitung,max-ooze
lickitung,max-quake
lickitung,max-mindstorm
lickitung,max-rockfall
lickitung,max-phantasm
lickitung,max-wyrmwind
lickitung,max-darkness
lickitung,max-steelspike
lickitung,max-guard
lickilicky,max-strike
lickilicky,max-flare
lickilicky,max-geyser
lickilicky,max-overgrowth
lickilicky,max-lightning
lickilicky,max-hailstorm
lickilicky,max-knuckle
lickilicky,max-ooze
lickilicky,max-quake
lickilicky,max-mindstorm
lickilicky,max-rockfall
lickilicky,max-phantasm
lickilicky,max-wyrmwind
lickilicky,max-darkness
lickilicky,max-steelspike
lickilicky,max-guard
koffing,max-strike
koffing,max-flare
koffing,max-lightning
koffing,max-hailstorm
koffing,max-ooze
koffing,max-mindstorm
koffing,max-phantasm
koffing,max-darkness
koffing,max-guard
weezing,max-strike
weezing,max-flare
weezing,max-lightning
weezing,max-hailstorm
weezing,max-ooze
weezing,max-mindstorm
weezing,max-phantasm
weezing,max-darkness
weezing,max-guard
weezing-galar,max-strike
weezing-galar,max-flare
weezing-galar,max-geyser
weezing-galar,max-overgrowth
weezing-galar,max-lightning
weezing-galar,max-hailstorm
weezing-galar,max-ooze
weezing-galar,max-airstream
weezing-galar,max-mindstorm
weezing-galar,max-phantasm
weezing-galar,max-darkness
weezing-galar,max-steelspike
weezing-galar,max-starfall
weezing-galar,max-guard
rhyhorn,max-strike
rhyhorn,max-flare
rhyhorn,max-geyser
rhyhorn,max-lightning
rhyhorn,max-hailstorm
rhyhorn,max-knuckle
rhyhorn,max-ooze
rhyhorn,max-quake
rhyhorn,max-mindstorm
rhyhorn,max-flutterby
rhyhorn,max-rockfall
rhyhorn,max-phantasm
rhyhorn,max-wyrmwind
rhyhorn,max-steelspike
rhyhorn,max-guard
rhydon,max-strike
rhydon,max-flare
rhydon,max-geyser
rhydon,max-lightning
rhydon,max-hailstorm
rhydon,max-knuckle
rhydon,max-ooze
rhydon,max-quake
rhydon,max-mindstorm
rhydon,max-flutterby
rhydon,max-rockfall
rhydon,max-phantasm
rhydon,max-wyrmwind
rhydon,max-darkness
rhydon,max-steelspike
rhydon,max-guard
rhyperior,max-strike
rhyperior,max-flare
rhyperior,max-geyser
rhyperior,max-lightning
rhyperior,max-hailstorm
rhyperior,max-knuckle
rhyperior,max-ooze
rhyperior,max-quake
rhyperior,max-mindstorm
rhyperior,max-flutterby
rhyperior,max-rockfall
rhyperior,max-phantasm
rhyperior,max-wyrmwind
rhyperior,max-darkness
rhyperior,max-steelspike
rhyperior,max-guard
happiny,max-strike
happiny,max-flare
happiny,max-geyser
happiny,max-overgrowth
happiny,max-lightning
happiny,max-hailstorm
happiny,max-knuckle
happiny,max-ooze
happiny,max-quake
happiny,max-mindstorm
happiny,max-phantasm
happiny,max-darkness
happiny,max-starfall
happiny,max-guard
chansey,max-strike
chansey,max-flare
chansey,max-geyser
chansey,max-overgrowth
chansey,max-lightning
chansey,max-hailstorm
chansey,max-knuckle
chansey,max-ooze
chansey,max-quake
chansey,max-mindstorm
chansey,max-rockfall
chansey,max-phantasm
chansey,max-darkness
chansey,max-steelspike
chansey,max-starfall
chansey,max-guard
blissey,max-strike
blissey,max-flare
blissey,max-geyser
blissey,max-overgrowth
blissey,max-lightning
blissey,max-hailstorm
blissey,max-knuckle
blissey,max-ooze
blissey,max-quake
blissey,max-mindstorm
blissey,max-rockfall
blissey,max-phantasm
blissey,max-darkness
blissey,max-steelspike
blissey,max-starfall
blissey,max-guard
tangela,max-strike
tangela,max-overgrowth
tangela,max-lightning
tangela,max-knuckle
tangela,max-ooze
tangela,max-mindstorm
tangela,max-flutterby
tangela,max-darkness
tangela,max-guard
tangrowth,max-strike
tangrowth,max-flare
tangrowth,max-overgrowth
tangrowth,max-lightning
tangrowth,max-knuckle
tangrowth,max-ooze
tangrowth,max-quake
tangrowth,max-airstream
tangrowth,max-mindstorm
tangrowth,max-flutterby
tangrowth,max-rockfall
tangrowth,max-darkness
tangrowth,max-guard
kangaskhan,max-strike
kangaskhan,max-flare
kangaskhan,max-geyser
kangaskhan,max-overgrowth
kangaskhan,max-lightning
kangaskhan,max-hailstorm
kangaskhan,max-knuckle
kangaskhan,max-ooze
kangaskhan,max-quake
kangaskhan,max-mindstorm
kangaskhan,max-rockfall
kangaskhan,max-phantasm
kangaskhan,max-wyrmwind
kangaskhan,max-darkness
kangaskhan,max-steelspike
kangaskhan,max-guard
kangaskhan-mega,max-strike
kangaskhan-mega,max-flare
kangaskhan-mega,max-geyser
kangaskhan-mega,max-overgrowth
kangaskhan-mega,max-lightning
kangaskhan-mega,max-hailstorm
kangaskhan-mega,max-knuckle
kangaskhan-mega,max-ooze
kangaskhan-mega,max-quake
kangaskhan-mega,max-mindstorm
kangaskhan-mega,max-rockfall
kangaskhan-mega,max-phantasm
kangaskhan-mega,max-wyrmwind
kangaskhan-mega,max-darkness
kangaskhan-mega,max-steelspike
kangaskhan-mega,max-guard
horsea,max-strike
horsea,max-geyser
horsea,max-hailstorm
horsea,max-ooze
horsea,max-airstream
horsea,max-mindstorm
horsea,max-flutterby
horsea,max-wyrmwind
horsea,max-steelspike
horsea,max-guard
seadra,max-strike
seadra,max-geyser
seadra,max-hailstorm
seadra,max-ooze
seadra,max-airstream
seadra,max-mindstorm
seadra,max-flutterby
seadra,max-wyrmwind
seadra,max-steelspike
seadra,max-guard
kingdra,max-strike
kingdra,max-geyser
kingdra,max-hailstorm
kingdra,max-ooze
kingdra,max-airstream
kingdra,max-mindstorm
kingdra,max-flutterby
kingdra,max-wyrmwind
kingdra,max-darkness
kingdra,max-steelspike
kingdra,max-guard
goldeen,max-strike
goldeen,max-geyser
goldeen,max-hailstorm
goldeen,max-ooze
goldeen,max-quake
goldeen,max-airstream
goldeen,max-mindstorm
goldeen,max-flutterby
goldeen,max-darkness
goldeen,max-guard
seaking,max-strike
seaking,max-geyser
seaking,max-hailstorm
seaking,max-ooze
seaking,max-quake
seaking,max-airstream
seaking,max-mindstorm
seaking,max-flutterby
seaking,max-darkness
seaking,max-guard
staryu,max-strike
staryu,max-geyser
staryu,max-lightning
staryu,max-hailstorm
staryu,max-ooze
staryu,max-mindstorm
staryu,max-flutterby
staryu,max-phantasm
staryu,max-steelspike
staryu,max-starfall
staryu,max-guard
starmie,max-strike
starmie,max-geyser
starmie,max-lightning
starmie,max-hailstorm
starmie,max-ooze
starmie,max-mindstorm
starmie,max-flutterby
