pokemon_identifier,move_identifier
geodude,earth-power
geodude,stealth-rock
geodude-alola,fire-punch
geodude-alola,thunder-punch
geodude-alola,snore
geodude-alola,focus-punch
geodude-alola,superpower
geodude-alola,iron-defense
geodude-alola,block
geodude-alola,magnet-rise
geodude-alola,earth-power
geodude-alola,stealth-rock
geodude-alola,electroweb
graveler,fire-punch
graveler,thunder-punch
graveler,snore
graveler,focus-punch
graveler,superpower
graveler,iron-defense
graveler,block
graveler,earth-power
graveler,stealth-rock
graveler,stomping-tantrum
graveler-alola,fire-punch
graveler-alola,thunder-punch
graveler-alola,snore
graveler-alola,focus-punch
graveler-alola,superpower
graveler-alola,iron-defense
graveler-alola,block
graveler-alola,shock-wave
graveler-alola,magnet-rise
graveler-alola,earth-power
graveler-alola,stealth-rock
graveler-alola,ally-switch
graveler-alola,electroweb
graveler-alola,stomping-tantrum
golem,fire-punch
golem,thunder-punch
golem,snore
golem,focus-punch
golem,superpower
golem,iron-defense
golem,block
golem,earth-power
golem,iron-head
golem,stealth-rock
golem,stomping-tantrum
golem-alola,fire-punch
golem-alola,thunder-punch
golem-alola,snore
golem-alola,focus-punch
golem-alola,superpower
golem-alola,iron-defense
golem-alola,block
golem-alola,shock-wave
golem-alola,magnet-rise
golem-alola,earth-power
golem-alola,iron-head
golem-alola,stealth-rock
golem-alola,ally-switch
golem-alola,electroweb
golem-alola,stomping-tantrum
ponyta,low-kick
ponyta,snore
ponyta,iron-tail
ponyta,heat-wave
ponyta,bounce
ponyta,ally-switch
rapidash,low-kick
rapidash,snore
rapidash,iron-tail
rapidash,heat-wave
rapidash,bounce
rapidash,ally-switch
rapidash,drill-run
rapidash,throat-chop
slowpoke,snore
slowpoke,icy-wind
slowpoke,iron-tail
slowpoke,trick
slowpoke,magic-coat
slowpoke,recycle
slowpoke,skill-swap
slowpoke,signal-beam
slowpoke,block
slowpoke,water-pulse
slowpoke,aqua-tail
slowpoke,zen-headbutt
slowpoke,wonder-room
slowpoke,telekinesis
slowpoke,after-you
slowbro,ice-punch
slowbro,snore
slowbro,icy-wind
slowbro,iron-tail
slowbro,focus-punch
slowbro,trick
slowbro,magic-coat
slowbro,recycle
slowbro,skill-swap
slowbro,signal-beam
slowbro,iron-defense
slowbro,block
slowbro,water-pulse
slowbro,aqua-tail
slowbro,drain-punch
slowbro,zen-headbutt
slowbro,wonder-room
slowbro,telekinesis
slowbro,foul-play
slowbro,after-you
slowbro-mega,ice-punch
slowbro-mega,snore
slowbro-mega,icy-wind
slowbro-mega,iron-tail
slowbro-mega,focus-punch
slowbro-mega,trick
slowbro-mega,magic-coat
slowbro-mega,recycle
slowbro-mega,skill-swap
slowbro-mega,signal-beam
slowbro-mega,iron-defense
slowbro-mega,block
slowbro-mega,water-pulse
slowbro-mega,aqua-tail
slowbro-mega,drain-punch
slowbro-mega,zen-headbutt
slowbro-mega,wonder-room
slowbro-mega,telekinesis
slowbro-mega,foul-play
slowbro-mega,after-you
slowking,ice-punch
slowking,snore
slowking,icy-wind
slowking,iron-tail
slowking,focus-punch
slowking,trick
slowking,magic-coat
slowking,recycle
slowking,skill-swap
slowking,signal-beam
slowking,iron-defense
slowking,block
slowking,water-pulse
slowking,aqua-tail
slowking,drain-punch
slowking,zen-headbutt
slowking,wonder-room
slowking,telekinesis
slowking,foul-play
slowking,after-you
slowking,ally-switch
slowking,laser-focus
magnemite,snore
magnemite,magic-coat
magnemite,recycle
magnemite,signal-beam
magnemite,iron-defense
magnemite,shock-wave
magnemite,gravity
magnemite,magnet-rise
magnemite,electroweb
magneton,snore
magneton,magic-coat
magneton,recycle
magneton,signal-beam
magneton,iron-defense
magneton,shock-wave
magneton,gravity
magneton,magnet-rise
magneton,electroweb
magnezone,snore
magnezone,magic-coat
magnezone,recycle
magnezone,signal-beam
magnezone,iron-defense
magnezone,shock-wave
magnezone,gravity
magnezone,magnet-rise
magnezone,iron-head
magnezone,ally-switch
magnezone,electroweb
farfetchd,sky-attack
farfetchd,snore
farfetchd,iron-tail
farfetchd,uproar
farfetchd,heat-wave
farfetchd,helping-hand
farfetchd,knock-off
farfetchd,covet
farfetchd,tailwind
farfetchd,last-resort
farfetchd,defog
farfetchd,laser-focus
farfetchd,throat-chop
doduo,snore
doduo,uproar
doduo,knock-off
doduo,endeavor
dodrio,sky-attack
dodrio,snore
dodrio,uproar
dodrio,knock-off
dodrio,endeavor
dodrio,stomping-tantrum
seel,snore
seel,icy-wind
seel,iron-tail
seel,signal-beam
seel,water-pulse
seel,aqua-tail
seel,drill-run
dewgong,snore
dewgong,icy-wind
dewgong,iron-tail
dewgong,signal-beam
dewgong,water-pulse
dewgong,aqua-tail
dewgong,drill-run
dewgong,liquidation
grimer,fire-punch
grimer,ice-punch
grimer,thunder-punch
grimer,snore
grimer,giga-drain
grimer,pain-split
grimer,shock-wave
grimer,gunk-shot
grimer-alola,fire-punch
grimer-alola,ice-punch
grimer-alola,thunder-punch
grimer-alola,snore
grimer-alola,spite
grimer-alola,giga-drain
grimer-alola,pain-split
grimer-alola,knock-off
grimer-alola,shock-wave
grimer-alola,gastro-acid
grimer-alola,gunk-shot
muk,fire-punch
muk,ice-punch
muk,thunder-punch
muk,snore
muk,giga-drain
muk,pain-split
muk,focus-punch
muk,block
muk,shock-wave
muk,gunk-shot
muk-alola,fire-punch
muk-alola,ice-punch
muk-alola,thunder-punch
muk-alola,snore
muk-alola,spite
muk-alola,giga-drain
muk-alola,pain-split
muk-alola,focus-punch
muk-alola,recycle
muk-alola,knock-off
muk-alola,block
muk-alola,shock-wave
muk-alola,gastro-acid
muk-alola,gunk-shot
shellder,snore
shellder,icy-wind
shellder,iron-defense
shellder,water-pulse
shellder,liquidation
cloyster,snore
cloyster,icy-wind
cloyster,signal-beam
cloyster,iron-defense
cloyster,water-pulse
cloyster,liquidation
gastly,fire-punch
gastly,ice-punch
gastly,thunder-punch
gastly,snore
gastly,spite
gastly,icy-wind
gastly,giga-drain
gastly,pain-split
gastly,uproar
gastly,trick
gastly,knock-off
gastly,skill-swap
gastly,snatch
gastly,wonder-room
gastly,telekinesis
gastly,foul-play
gastly,ally-switch
haunter,fire-punch
haunter,ice-punch
haunter,thunder-punch
haunter,snore
haunter,spite
haunter,icy-wind
haunter,giga-drain
haunter,pain-split
haunter,uproar
haunter,trick
haunter,knock-off
haunter,skill-swap
haunter,snatch
haunter,wonder-room
haunter,telekinesis
haunter,foul-play
haunter,ally-switch
gengar,fire-punch
gengar,ice-punch
gengar,thunder-punch
gengar,snore
gengar,spite
gengar,icy-wind
gengar,giga-drain
gengar,pain-split
gengar,uproar
gengar,focus-punch
gengar,trick
gengar,role-play
gengar,knock-off
gengar,skill-swap
gengar,snatch
gengar,drain-punch
gengar,wonder-room
gengar,telekinesis
gengar,foul-play
gengar,ally-switch
gengar,laser-focus
gengar-mega,fire-punch
gengar-mega,ice-punch
gengar-mega,thunder-punch
gengar-mega,snore
gengar-mega,spite
gengar-mega,icy-wind
gengar-mega,giga-drain
gengar-mega,pain-split
gengar-mega,uproar
gengar-mega,focus-punch
gengar-mega,trick
gengar-mega,role-play
gengar-mega,knock-off
gengar-mega,skill-swap
gengar-mega,snatch
gengar-mega,drain-punch
gengar-mega,wonder-room
gengar-mega,telekinesis
gengar-mega,foul-play
gengar-mega,ally-switch
gengar-mega,laser-focus
onix,bind
onix,snore
onix,iron-tail
onix,block
onix,dragon-pulse
onix,earth-power
onix,iron-head
onix,stealth-rock
onix,stomping-tantrum
steelix,steel-beam
steelix-mega,bind
steelix-mega,snore
steelix-mega,iron-tail
steelix-mega,block
steelix-mega,magnet-rise
steelix-mega,aqua-tail
steelix-mega,dragon-pulse
steelix-mega,earth-power
steelix-mega,iron-head
steelix-mega,stealth-rock
steelix-mega,stomping-tantrum
drowzee,fire-punch
drowzee,ice-punch
drowzee,thunder-punch
drowzee,low-kick
drowzee,snore
drowzee,focus-punch
drowzee,trick
drowzee,role-play
drowzee,magic-coat
drowzee,recycle
drowzee,skill-swap
drowzee,snatch
drowzee,signal-beam
drowzee,drain-punch
drowzee,zen-headbutt
drowzee,telekinesis
drowzee,magic-room
drowzee,foul-play
drowzee,ally-switch
hypno,fire-punch
hypno,ice-punch
hypno,thunder-punch
hypno,low-kick
hypno,snore
hypno,focus-punch
hypno,trick
hypno,role-play
hypno,magic-coat
hypno,recycle
hypno,skill-swap
hypno,snatch
hypno,signal-beam
hypno,drain-punch
hypno,zen-headbutt
hypno,telekinesis
hypno,magic-room
hypno,foul-play
hypno,ally-switch
krabby,snore
krabby,icy-wind
krabby,superpower
krabby,knock-off
krabby,iron-defense
krabby,water-pulse
krabby,ally-switch
krabby,liquidation
kingler,snore
kingler,icy-wind
kingler,superpower
kingler,knock-off
kingler,iron-defense
kingler,water-pulse
kingler,ally-switch
kingler,stomping-tantrum
kingler,liquidation
voltorb,snore
voltorb,magic-coat
voltorb,signal-beam
voltorb,shock-wave
voltorb,magnet-rise
voltorb,foul-play
electrode,snore
electrode,magic-coat
electrode,signal-beam
electrode,shock-wave
electrode,magnet-rise
electrode,telekinesis
electrode,foul-play
exeggcute,snore
exeggcute,giga-drain
exeggcute,synthesis
exeggcute,uproar
exeggcute,skill-swap
exeggcute,block
exeggcute,gravity
exeggcute,worry-seed
exeggcute,seed-bomb
exeggcute,telekinesis
exeggutor,low-kick
exeggutor,snore
exeggutor,giga-drain
exeggutor,synthesis
exeggutor,skill-swap
exeggutor,block
exeggutor,gravity
exeggutor,worry-seed
exeggutor,seed-bomb
exeggutor,zen-headbutt
exeggutor,telekinesis
exeggutor,stomping-tantrum
exeggutor-alola,low-kick
exeggutor-alola,snore
exeggutor-alola,outrage
exeggutor-alola,giga-drain
exeggutor-alola,iron-tail
exeggutor-alola,synthesis
exeggutor-alola,superpower
exeggutor-alola,knock-off
exeggutor-alola,skill-swap
exeggutor-alola,block
exeggutor-alola,gravity
exeggutor-alola,worry-seed
exeggutor-alola,seed-bomb
exeggutor-alola,dragon-pulse
exeggutor-alola,zen-headbutt
exeggutor-alola,draco-meteor
exeggutor-alola,iron-head
exeggutor-alola,telekinesis
exeggutor-alola,stomping-tantrum
cubone,fire-punch
cubone,thunder-punch
cubone,low-kick
cubone,snore
cubone,icy-wind
cubone,iron-tail
cubone,uproar
cubone,focus-punch
cubone,knock-off
cubone,endeavor
cubone,iron-defense
cubone,earth-power
cubone,iron-head
cubone,stealth-rock
marowak,fire-punch
marowak,thunder-punch
marowak,low-kick
marowak,snore
marowak,icy-wind
marowak,outrage
marowak,iron-tail
marowak,uproar
marowak,focus-punch
marowak,knock-off
marowak,endeavor
marowak,iron-defense
marowak,earth-power
marowak,iron-head
marowak,stealth-rock
marowak,laser-focus
marowak,throat-chop
marowak,stomping-tantrum
marowak-alola,fire-punch
marowak-alola,thunder-punch
marowak-alola,low-kick
marowak-alola,snore
marowak-alola,spite
marowak-alola,icy-wind
marowak-alola,outrage
marowak-alola,pain-split
marowak-alola,iron-tail
marowak-alola,uproar
marowak-alola,heat-wave
marowak-alola,focus-punch
marowak-alola,knock-off
marowak-alola,endeavor
marowak-alola,iron-defense
marowak-alola,earth-power
marowak-alola,iron-head
marowak-alola,stealth-rock
marowak-alola,ally-switch
marowak-alola,laser-focus
marowak-alola,throat-chop
marowak-alola,stomping-tantrum
tyrogue,low-kick
tyrogue,snore
tyrogue,uproar
tyrogue,helping-hand
tyrogue,role-play
tyrogue,covet
tyrogue,laser-focus
hitmonlee,low-kick
hitmonlee,snore
hitmonlee,focus-punch
hitmonlee,helping-hand
hitmonlee,role-play
hitmonlee,superpower
hitmonlee,knock-off
hitmonlee,bounce
hitmonlee,covet
hitmonlee,laser-focus
hitmonlee,stomping-tantrum
hitmonchan,fire-punch
hitmonchan,ice-punch
hitmonchan,thunder-punch
hitmonchan,low-kick
hitmonchan,snore
hitmonchan,focus-punch
hitmonchan,helping-hand
hitmonchan,role-play
hitmonchan,covet
hitmonchan,drain-punch
hitmonchan,laser-focus
hitmonchan,throat-chop
hitmontop,low-kick
hitmontop,snore
hitmontop,helping-hand
hitmontop,role-play
hitmontop,endeavor
hitmontop,covet
hitmontop,laser-focus
lickitung,fire-punch
lickitung,ice-punch
lickitung,thunder-punch
lickitung,bind
lickitung,snore
lickitung,icy-wind
lickitung,iron-tail
lickitung,focus-punch
lickitung,knock-off
lickitung,shock-wave
lickitung,water-pulse
lickitung,aqua-tail
lickitung,zen-headbutt
lickitung,stomping-tantrum
lickilicky,fire-punch
lickilicky,ice-punch
lickilicky,thunder-punch
lickilicky,bind
lickilicky,snore
lickilicky,icy-wind
lickilicky,iron-tail
lickilicky,focus-punch
lickilicky,knock-off
lickilicky,block
lickilicky,shock-wave
lickilicky,water-pulse
lickilicky,aqua-tail
lickilicky,zen-headbutt
lickilicky,stomping-tantrum
koffing,snore
koffing,spite
koffing,pain-split
koffing,uproar
koffing,shock-wave
weezing,snore
weezing,spite
weezing,pain-split
weezing,uproar
weezing,shock-wave
rhyhorn,snore
rhyhorn,spite
rhyhorn,icy-wind
rhyhorn,iron-tail
rhyhorn,uproar
rhyhorn,superpower
rhyhorn,endeavor
rhyhorn,shock-wave
rhyhorn,aqua-tail
rhyhorn,dragon-pulse
rhyhorn,earth-power
rhyhorn,stealth-rock
rhyhorn,drill-run
rhyhorn,stomping-tantrum
rhydon,fire-punch
rhydon,ice-punch
rhydon,thunder-punch
rhydon,snore
rhydon,spite
rhydon,icy-wind
rhydon,outrage
rhydon,iron-tail
rhydon,uproar
rhydon,focus-punch
rhydon,superpower
rhydon,endeavor
rhydon,block
rhydon,shock-wave
rhydon,aqua-tail
rhydon,dragon-pulse
rhydon,earth-power
rhydon,stealth-rock
rhydon,drill-run
rhydon,stomping-tantrum
rhyperior,fire-punch
rhyperior,ice-punch
rhyperior,thunder-punch
rhyperior,snore
rhyperior,spite
rhyperior,icy-wind
rhyperior,outrage
rhyperior,iron-tail
rhyperior,uproar
rhyperior,focus-punch
rhyperior,superpower
rhyperior,endeavor
rhyperior,block
rhyperior,shock-wave
rhyperior,aqua-tail
rhyperior,dragon-pulse
rhyperior,earth-power
rhyperior,iron-head
rhyperior,stealth-rock
rhyperior,drill-run
rhyperior,stomping-tantrum
happiny,snore
happiny,icy-wind
happiny,heal-bell
happiny,uproar
happiny,helping-hand
happiny,recycle
happiny,endeavor
happiny,hyper-voice
happiny,covet
happiny,shock-wave
happiny,water-pulse
happiny,gravity
happiny,last-resort
happiny,drain-punch
happiny,zen-headbutt
chansey,fire-punch
chansey,ice-punch
chansey,thunder-punch
chansey,snore
chansey,icy-wind
chansey,heal-bell
chansey,iron-tail
chansey,focus-punch
chansey,helping-hand
chansey,recycle
chansey,endeavor
chansey,skill-swap
chansey,snatch
chansey,hyper-voice
chansey,covet
chansey,shock-wave
chansey,water-pulse
chansey,gravity
chansey,last-resort
chansey,drain-punch
chansey,zen-headbutt
chansey,stealth-rock
chansey,telekinesis
chansey,ally-switch
chansey,laser-focus
chansey,stomping-tantrum
blissey,fire-punch
blissey,ice-punch
blissey,thunder-punch
blissey,snore
blissey,icy-wind
blissey,heal-bell
blissey,iron-tail
blissey,focus-punch
blissey,helping-hand
blissey,recycle
blissey,endeavor
blissey,skill-swap
blissey,snatch
blissey,hyper-voice
blissey,block
blissey,covet
blissey,shock-wave
blissey,water-pulse
blissey,gravity
blissey,last-resort
blissey,drain-punch
blissey,zen-headbutt
blissey,stealth-rock
blissey,telekinesis
blissey,ally-switch
blissey,laser-focus
blissey,stomping-tantrum
tangela,bind
tangela,snore
tangela,giga-drain
tangela,pain-split
tangela,synthesis
tangela,knock-off
tangela,endeavor
tangela,shock-wave
tangela,worry-seed
tangela,seed-bomb
tangrowth,bind
tangrowth,snore
tangrowth,giga-drain
tangrowth,pain-split
tangrowth,synthesis
tangrowth,knock-off
tangrowth,endeavor
tangrowth,block
tangrowth,shock-wave
tangrowth,worry-seed
tangrowth,seed-bomb
tangrowth,stomping-tantrum
kangaskhan,fire-punch
kangaskhan,ice-punch
kangaskhan,thunder-punch
kangaskhan,low-kick
kangaskhan,snore
kangaskhan,spite
kangaskhan,icy-wind
kangaskhan,outrage
kangaskhan,iron-tail
kangaskhan,uproar
kangaskhan,focus-punch
kangaskhan,helping-hand
kangaskhan,endeavor
kangaskhan,covet
kangaskhan,shock-wave
kangaskhan,water-pulse
kangaskhan,aqua-tail
kangaskhan,drain-punch
kangaskhan-mega,fire-punch
kangaskhan-mega,ice-punch
kangaskhan-mega,thunder-punch
kangaskhan-mega,low-kick
kangaskhan-mega,snore
kangaskhan-mega,spite
kangaskhan-mega,icy-wind
kangaskhan-mega,outrage
kangaskhan-mega,iron-tail
kangaskhan-mega,uproar
kangaskhan-mega,focus-punch
kangaskhan-mega,helping-hand
kangaskhan-mega,endeavor
kangaskhan-mega,covet
kangaskhan-mega,shock-wave
kangaskhan-mega,water-pulse
kangaskhan-mega,aqua-tail
kangaskhan-mega,drain-punch
horsea,snore
horsea,icy-wind
horsea,outrage
horsea,signal-beam
horsea,bounce
horsea,water-pulse
horsea,dragon-pulse
seadra,snore
seadra,icy-wind
seadra,outrage
seadra,signal-beam
seadra,bounce
seadra,water-pulse
seadra,dragon-pulse
seadra,laser-focus
kingdra,snore
kingdra,icy-wind
kingdra,outrage
kingdra,signal-beam
kingdra,bounce
kingdra,water-pulse
kingdra,dragon-pulse
kingdra,draco-meteor
kingdra,iron-head
kingdra,laser-focus
goldeen,snore
goldeen,icy-wind
goldeen,knock-off
goldeen,signal-beam
goldeen,bounce
goldeen,water-pulse
goldeen,aqua-tail
goldeen,drill-run
goldeen,throat-chop
seaking,snore
seaking,icy-wind
seaking,knock-off
seaking,signal-beam
seaking,bounce
seaking,water-pulse
seaking,aqua-tail
seaking,drill-run
seaking,throat-chop
staryu,snore
staryu,icy-wind
staryu,pain-split
staryu,magic-coat
staryu,recycle
staryu,signal-beam
staryu,water-pulse
staryu,gravity
starmie,snore
starmie,icy-wind
starmie,pain-split
starmie,trick
starmie,magic-coat
starmie,recycle
starmie,skill-swap
starmie,signal-beam
starmie,water-pulse
starmie,gravity
starmie,wonder-room
starmie,telekinesis
starmie,ally-switch
mime-jr,snore
mime-jr,icy-wind
mime-jr,uproar
mime-jr,focus-punch
mime-jr,helping-hand
mime-jr,trick
mime-jr,role-play
mime-jr,magic-coat
mime-jr,recycle
mime-jr,skill-swap
mime-jr,snatch
mime-jr,signal-beam
mime-jr,covet
mime-jr,shock-wave
mime-jr,drain-punch
mime-jr,wonder-room
mime-jr,telekinesis
mime-jr,magic-room
mime-jr,ally-switch
mr-mime,fire-punch
mr-mime,ice-punch
mr-mime,thunder-punch
mr-mime,snore
mr-mime,icy-wind
mr-mime,focus-punch
mr-mime,helping-hand
mr-mime,trick
mr-mime,role-play
mr-mime,magic-coat
mr-mime,recycle
mr-mime,skill-swap
mr-mime,snatch
mr-mime,signal-beam
mr-mime,iron-defense
mr-mime,covet
mr-mime,shock-wave
mr-mime,drain-punch
mr-mime,zen-headbutt
mr-mime,wonder-room
mr-mime,telekinesis
mr-mime,magic-room
mr-mime,foul-play
mr-mime,ally-switch
scyther,snore
scyther,knock-off
scyther,tailwind
scyther,defog
scyther,bug-bite
scyther,laser-focus
scizor,snore
scizor,superpower
scizor,knock-off
scizor,iron-defense
scizor,tailwind
scizor,defog
scizor,iron-head
scizor,bug-bite
scizor,laser-focus
scizor-mega,snore
scizor-mega,superpower
scizor-mega,knock-off
scizor-mega,iron-defense
scizor-mega,tailwind
scizor-mega,defog
scizor-mega,iron-head
scizor-mega,bug-bite
scizor-mega,laser-focus
jynx,ice-punch
jynx,snore
jynx,icy-wind
jynx,heal-bell
jynx,uproar
jynx,helping-hand
jynx,trick
jynx,role-play
jynx,magic-coat
jynx,recycle
jynx,skill-swap
jynx,signal-beam
jynx,covet
jynx,water-pulse
jynx,zen-headbutt
jynx,wonder-room
jynx,magic-room
smoochum,ice-punch
smoochum,snore
smoochum,icy-wind
smoochum,heal-bell
smoochum,focus-punch
smoochum,helping-hand
smoochum,trick
smoochum,role-play
smoochum,magic-coat
smoochum,recycle
smoochum,skill-swap
smoochum,hyper-voice
smoochum,signal-beam
smoochum,covet
smoochum,water-pulse
smoochum,drain-punch
smoochum,zen-headbutt
smoochum,wonder-room
smoochum,telekinesis
smoochum,magic-room
smoochum,ally-switch
elekid,fire-punch
elekid,ice-punch
elekid,thunder-punch
elekid,low-kick
elekid,snore
elekid,uproar
elekid,focus-punch
elekid,helping-hand
elekid,signal-beam
elekid,covet
elekid,shock-wave
elekid,magnet-rise
elekid,electroweb
elekid,dual-chop
electabuzz,fire-punch
electabuzz,ice-punch
electabuzz,thunder-punch
electabuzz,low-kick
electabuzz,snore
electabuzz,iron-tail
electabuzz,focus-punch
electabuzz,helping-hand
electabuzz,signal-beam
electabuzz,covet
electabuzz,shock-wave
electabuzz,magnet-rise
electabuzz,electroweb
electabuzz,dual-chop
electivire,fire-punch
electivire,ice-punch
electivire,thunder-punch
electivire,low-kick
electivire,snore
electivire,iron-tail
electivire,focus-punch
electivire,helping-hand
electivire,signal-beam
electivire,covet
electivire,shock-wave
electivire,magnet-rise
electivire,electroweb
electivire,dual-chop
electivire,stomping-tantrum
magby,fire-punch
