pokemon_identifier,move_identifier
sandshrew-alola,ice-punch
sandshrew-alola,headbutt
sandshrew-alola,ice-beam
sandshrew-alola,blizzard
sandshrew-alola,seismic-toss
sandshrew-alola,earthquake
sandshrew-alola,dig
sandshrew-alola,toxic
sandshrew-alola,rest
sandshrew-alola,rock-slide
sandshrew-alola,substitute
sandshrew-alola,protect
sandshrew-alola,iron-tail
sandshrew-alola,facade
sandshrew-alola,brick-break
sandshrew-alola,poison-jab
sandshrew-alola,x-scissor
sandshrew-alola,stealth-rock
sandslash,headbutt
sandslash,hyper-beam
sandslash,seismic-toss
sandslash,earthquake
sandslash,dig
sandslash,toxic
sandslash,rest
sandslash,rock-slide
sandslash,substitute
sandslash,protect
sandslash,iron-tail
sandslash,facade
sandslash,brick-break
sandslash,poison-jab
sandslash,x-scissor
sandslash,stealth-rock
sandslash,drill-run
sandslash-alola,ice-punch
sandslash-alola,headbutt
sandslash-alola,ice-beam
sandslash-alola,blizzard
sandslash-alola,hyper-beam
sandslash-alola,seismic-toss
sandslash-alola,earthquake
sandslash-alola,dig
sandslash-alola,toxic
sandslash-alola,rest
sandslash-alola,rock-slide
sandslash-alola,substitute
sandslash-alola,protect
sandslash-alola,iron-tail
sandslash-alola,facade
sandslash-alola,brick-break
sandslash-alola,poison-jab
sandslash-alola,x-scissor
sandslash-alola,stealth-rock
sandslash-alola,drill-run
nidoran-female,headbutt
nidoran-female,ice-beam
nidoran-female,blizzard
nidoran-female,thunderbolt
nidoran-female,thunder
nidoran-female,dig
nidoran-female,toxic
nidoran-female,reflect
nidoran-female,rest
nidoran-female,substitute
nidoran-female,protect
nidoran-female,sludge-bomb
nidoran-female,iron-tail
nidoran-female,facade
nidoran-female,helping-hand
nidoran-female,poison-jab
nidorina,headbutt
nidorina,ice-beam
nidorina,blizzard
nidorina,thunderbolt
nidorina,thunder
nidorina,dig
nidorina,toxic
nidorina,reflect
nidorina,rest
nidorina,substitute
nidorina,protect
nidorina,sludge-bomb
nidorina,iron-tail
nidorina,facade
nidorina,helping-hand
nidorina,poison-jab
nidoqueen,pay-day
nidoqueen,fire-punch
nidoqueen,ice-punch
nidoqueen,thunder-punch
nidoqueen,headbutt
nidoqueen,flamethrower
nidoqueen,surf
nidoqueen,ice-beam
nidoqueen,blizzard
nidoqueen,hyper-beam
nidoqueen,seismic-toss
nidoqueen,thunderbolt
nidoqueen,thunder
nidoqueen,earthquake
nidoqueen,dig
nidoqueen,toxic
nidoqueen,reflect
nidoqueen,fire-blast
nidoqueen,rest
nidoqueen,rock-slide
nidoqueen,substitute
nidoqueen,protect
nidoqueen,sludge-bomb
nidoqueen,outrage
nidoqueen,iron-tail
nidoqueen,shadow-ball
nidoqueen,facade
nidoqueen,taunt
nidoqueen,helping-hand
nidoqueen,superpower
nidoqueen,brick-break
nidoqueen,poison-jab
nidoqueen,dragon-pulse
nidoqueen,stealth-rock
nidoqueen,dragon-tail
nidoqueen,drill-run
nidoran-male,headbutt
nidoran-male,ice-beam
nidoran-male,blizzard
nidoran-male,thunderbolt
nidoran-male,thunder
nidoran-male,dig
nidoran-male,toxic
nidoran-male,reflect
nidoran-male,rest
nidoran-male,substitute
nidoran-male,protect
nidoran-male,sludge-bomb
nidoran-male,iron-tail
nidoran-male,facade
nidoran-male,helping-hand
nidoran-male,poison-jab
nidoran-male,drill-run
nidorino,headbutt
nidorino,ice-beam
nidorino,blizzard
nidorino,thunderbolt
nidorino,thunder
nidorino,dig
nidorino,toxic
nidorino,reflect
nidorino,rest
nidorino,substitute
nidorino,protect
nidorino,sludge-bomb
nidorino,iron-tail
nidorino,facade
nidorino,helping-hand
nidorino,poison-jab
nidorino,drill-run
nidoking,pay-day
nidoking,fire-punch
nidoking,ice-punch
nidoking,thunder-punch
nidoking,headbutt
nidoking,flamethrower
nidoking,surf
nidoking,ice-beam
nidoking,blizzard
nidoking,hyper-beam
nidoking,seismic-toss
nidoking,thunderbolt
nidoking,thunder
nidoking,earthquake
nidoking,dig
nidoking,toxic
nidoking,reflect
nidoking,fire-blast
nidoking,rest
nidoking,rock-slide
nidoking,substitute
nidoking,protect
nidoking,sludge-bomb
nidoking,outrage
nidoking,megahorn
nidoking,iron-tail
nidoking,shadow-ball
nidoking,facade
nidoking,taunt
nidoking,helping-hand
nidoking,superpower
nidoking,brick-break
nidoking,poison-jab
nidoking,dragon-pulse
nidoking,stealth-rock
nidoking,dragon-tail
nidoking,drill-run
cleffa,mega-punch
cleffa,mega-kick
cleffa,body-slam
cleffa,flamethrower
cleffa,solar-beam
cleffa,thunder-wave
cleffa,dig
cleffa,psychic
cleffa,light-screen
cleffa,reflect
cleffa,metronome
cleffa,fire-blast
cleffa,amnesia
cleffa,rest
cleffa,substitute
cleffa,snore
cleffa,protect
cleffa,icy-wind
cleffa,endure
cleffa,charm
cleffa,attract
cleffa,sleep-talk
cleffa,safeguard
cleffa,encore
cleffa,iron-tail
cleffa,rain-dance
cleffa,sunny-day
cleffa,shadow-ball
cleffa,uproar
cleffa,facade
cleffa,helping-hand
cleffa,trick
cleffa,hyper-voice
cleffa,fake-tears
cleffa,magical-leaf
cleffa,fling
cleffa,zen-headbutt
cleffa,grass-knot
cleffa,wonder-room
cleffa,psyshock
cleffa,round
cleffa,stored-power
cleffa,work-up
cleffa,draining-kiss
cleffa,misty-terrain
cleffa,play-rough
clefairy,fire-punch
clefairy,ice-punch
clefairy,thunder-punch
clefairy,headbutt
clefairy,flamethrower
clefairy,ice-beam
clefairy,blizzard
clefairy,seismic-toss
clefairy,solar-beam
clefairy,thunderbolt
clefairy,thunder-wave
clefairy,thunder
clefairy,dig
clefairy,toxic
clefairy,psychic
clefairy,teleport
clefairy,light-screen
clefairy,reflect
clefairy,fire-blast
clefairy,dream-eater
clefairy,rest
clefairy,tri-attack
clefairy,substitute
clefairy,protect
clefairy,iron-tail
clefairy,shadow-ball
clefairy,facade
clefairy,helping-hand
clefairy,brick-break
clefairy,calm-mind
clefairy,stealth-rock
clefairy,play-rough
clefairy,dazzling-gleam
clefable,fire-punch
clefable,ice-punch
clefable,thunder-punch
clefable,headbutt
clefable,flamethrower
clefable,ice-beam
clefable,blizzard
clefable,hyper-beam
clefable,seismic-toss
clefable,solar-beam
clefable,thunderbolt
clefable,thunder-wave
clefable,thunder
clefable,dig
clefable,toxic
clefable,psychic
clefable,teleport
clefable,light-screen
clefable,reflect
clefable,fire-blast
clefable,dream-eater
clefable,rest
clefable,tri-attack
clefable,substitute
clefable,protect
clefable,iron-tail
clefable,shadow-ball
clefable,facade
clefable,helping-hand
clefable,brick-break
clefable,calm-mind
clefable,stealth-rock
clefable,play-rough
clefable,dazzling-gleam
vulpix,headbutt
vulpix,flamethrower
vulpix,dig
vulpix,toxic
vulpix,reflect
vulpix,fire-blast
vulpix,rest
vulpix,substitute
vulpix,protect
vulpix,iron-tail
vulpix,will-o-wisp
vulpix,facade
vulpix,dark-pulse
vulpix,foul-play
vulpix-alola,headbutt
vulpix-alola,ice-beam
vulpix-alola,blizzard
vulpix-alola,dig
vulpix-alola,toxic
vulpix-alola,reflect
vulpix-alola,rest
vulpix-alola,substitute
vulpix-alola,protect
vulpix-alola,iron-tail
vulpix-alola,facade
vulpix-alola,dark-pulse
vulpix-alola,foul-play
vulpix-alola,dazzling-gleam
ninetales,headbutt
ninetales,flamethrower
ninetales,hyper-beam
ninetales,solar-beam
ninetales,dig
ninetales,toxic
ninetales,reflect
ninetales,fire-blast
ninetales,dream-eater
ninetales,rest
ninetales,substitute
ninetales,protect
ninetales,iron-tail
ninetales,will-o-wisp
ninetales,facade
ninetales,calm-mind
ninetales,dark-pulse
ninetales,foul-play
ninetales-alola,headbutt
ninetales-alola,ice-beam
ninetales-alola,blizzard
ninetales-alola,hyper-beam
ninetales-alola,dig
ninetales-alola,toxic
ninetales-alola,reflect
ninetales-alola,dream-eater
ninetales-alola,rest
ninetales-alola,substitute
ninetales-alola,protect
ninetales-alola,iron-tail
ninetales-alola,facade
ninetales-alola,calm-mind
ninetales-alola,dark-pulse
ninetales-alola,foul-play
ninetales-alola,dazzling-gleam
igglybuff,flamethrower
igglybuff,solar-beam
igglybuff,thunder-wave
igglybuff,toxic
igglybuff,psychic
igglybuff,double-team
igglybuff,light-screen
igglybuff,reflect
igglybuff,fire-blast
igglybuff,dream-eater
igglybuff,rest
igglybuff,substitute
igglybuff,protect
igglybuff,swagger
igglybuff,attract
igglybuff,sleep-talk
igglybuff,return
igglybuff,frustration
igglybuff,safeguard
igglybuff,hidden-power
igglybuff,rain-dance
igglybuff,sunny-day
igglybuff,psych-up
igglybuff,shadow-ball
igglybuff,facade
igglybuff,fling
igglybuff,grass-knot
igglybuff,round
igglybuff,echoed-voice
igglybuff,work-up
igglybuff,wild-charge
igglybuff,confide
jigglypuff,fire-punch
jigglypuff,ice-punch
jigglypuff,thunder-punch
jigglypuff,headbutt
jigglypuff,flamethrower
jigglypuff,ice-beam
jigglypuff,blizzard
jigglypuff,seismic-toss
jigglypuff,solar-beam
jigglypuff,thunderbolt
jigglypuff,thunder-wave
jigglypuff,thunder
jigglypuff,dig
jigglypuff,toxic
jigglypuff,psychic
jigglypuff,teleport
jigglypuff,light-screen
jigglypuff,reflect
jigglypuff,fire-blast
jigglypuff,dream-eater
jigglypuff,rest
jigglypuff,tri-attack
jigglypuff,substitute
jigglypuff,protect
jigglypuff,shadow-ball
jigglypuff,facade
jigglypuff,helping-hand
jigglypuff,brick-break
jigglypuff,stealth-rock
jigglypuff,play-rough
jigglypuff,dazzling-gleam
wigglytuff,fire-punch
wigglytuff,ice-punch
wigglytuff,thunder-punch
wigglytuff,headbutt
wigglytuff,flamethrower
wigglytuff,ice-beam
wigglytuff,blizzard
wigglytuff,hyper-beam
wigglytuff,seismic-toss
wigglytuff,solar-beam
wigglytuff,thunderbolt
wigglytuff,thunder-wave
wigglytuff,thunder
wigglytuff,dig
wigglytuff,toxic
wigglytuff,psychic
wigglytuff,teleport
wigglytuff,light-screen
wigglytuff,reflect
wigglytuff,fire-blast
wigglytuff,dream-eater
wigglytuff,rest
wigglytuff,tri-attack
wigglytuff,substitute
wigglytuff,protect
wigglytuff,shadow-ball
wigglytuff,facade
wigglytuff,helping-hand
wigglytuff,brick-break
wigglytuff,stealth-rock
wigglytuff,play-rough
wigglytuff,dazzling-gleam
zubat,fly
zubat,headbutt
zubat,mega-drain
zubat,toxic
zubat,rest
zubat,substitute
zubat,protect
zubat,sludge-bomb
zubat,shadow-ball
zubat,facade
zubat,taunt
zubat,roost
zubat,u-turn
golbat,fly
golbat,headbutt
golbat,hyper-beam
golbat,mega-drain
golbat,toxic
golbat,rest
golbat,substitute
golbat,protect
golbat,sludge-bomb
golbat,shadow-ball
golbat,facade
golbat,taunt
golbat,roost
golbat,u-turn
crobat,fly
crobat,hyper-beam
crobat,toxic
crobat,double-team
crobat,leech-life
crobat,rest
crobat,substitute
crobat,thief
crobat,protect
crobat,sludge-bomb
crobat,swagger
crobat,steel-wing
crobat,attract
crobat,sleep-talk
crobat,return
crobat,frustration
crobat,hidden-power
crobat,rain-dance
crobat,sunny-day
crobat,shadow-ball
crobat,torment
crobat,facade
crobat,taunt
crobat,aerial-ace
crobat,roost
crobat,u-turn
crobat,payback
crobat,dark-pulse
crobat,x-scissor
crobat,giga-impact
crobat,venoshock
crobat,round
crobat,acrobatics
crobat,confide
oddish,headbutt
oddish,mega-drain
oddish,solar-beam
oddish,toxic
oddish,reflect
oddish,rest
oddish,substitute
oddish,protect
oddish,sludge-bomb
oddish,facade
oddish,dazzling-gleam
gloom,headbutt
gloom,mega-drain
gloom,solar-beam
gloom,toxic
gloom,reflect
gloom,rest
gloom,substitute
gloom,protect
gloom,sludge-bomb
gloom,facade
gloom,dazzling-gleam
vileplume,headbutt
vileplume,hyper-beam
vileplume,mega-drain
vileplume,solar-beam
vileplume,toxic
vileplume,reflect
vileplume,rest
vileplume,substitute
vileplume,protect
vileplume,sludge-bomb
vileplume,facade
vileplume,dazzling-gleam
bellossom,swords-dance
bellossom,hyper-beam
bellossom,solar-beam
bellossom,rest
bellossom,substitute
bellossom,snore
bellossom,protect
bellossom,sludge-bomb
bellossom,giga-drain
bellossom,endure
bellossom,charm
bellossom,attract
bellossom,sleep-talk
bellossom,safeguard
bellossom,baton-pass
bellossom,sunny-day
bellossom,uproar
bellossom,facade
bellossom,helping-hand
bellossom,bullet-seed
bellossom,magical-leaf
bellossom,leaf-blade
bellossom,fling
bellossom,seed-bomb
bellossom,drain-punch
bellossom,energy-ball
bellossom,giga-impact
bellossom,leaf-storm
bellossom,grass-knot
bellossom,venoshock
bellossom,round
bellossom,grassy-terrain
bellossom,play-rough
bellossom,dazzling-gleam
paras,headbutt
paras,mega-drain
paras,solar-beam
paras,dig
paras,toxic
paras,light-screen
paras,reflect
paras,rest
paras,substitute
paras,protect
paras,sludge-bomb
paras,facade
paras,brick-break
paras,x-scissor
parasect,headbutt
parasect,hyper-beam
parasect,mega-drain
parasect,solar-beam
parasect,dig
parasect,toxic
parasect,light-screen
parasect,reflect
parasect,rest
parasect,substitute
parasect,protect
parasect,sludge-bomb
parasect,facade
parasect,brick-break
parasect,x-scissor
venonat,headbutt
venonat,mega-drain
venonat,solar-beam
venonat,toxic
venonat,psychic
venonat,reflect
venonat,rest
venonat,substitute
venonat,protect
venonat,sludge-bomb
venonat,facade
venomoth,headbutt
venomoth,hyper-beam
venomoth,mega-drain
venomoth,solar-beam
venomoth,toxic
venomoth,psychic
venomoth,teleport
venomoth,reflect
venomoth,dream-eater
venomoth,rest
venomoth,substitute
venomoth,protect
venomoth,sludge-bomb
venomoth,facade
venomoth,roost
venomoth,u-turn
diglett,headbutt
diglett,earthquake
diglett,dig
diglett,toxic
diglett,rest
diglett,rock-slide
diglett,substitute
diglett,protect
diglett,sludge-bomb
diglett,facade
diglett,stealth-rock
diglett-alola,headbutt
diglett-alola,earthquake
diglett-alola,dig
diglett-alola,toxic
diglett-alola,rest
diglett-alola,rock-slide
diglett-alola,substitute
diglett-alola,protect
diglett-alola,sludge-bomb
diglett-alola,facade
diglett-alola,flash-cannon
diglett-alola,stealth-rock
dugtrio,headbutt
dugtrio,hyper-beam
dugtrio,earthquake
dugtrio,dig
dugtrio,toxic
dugtrio,rest
dugtrio,rock-slide
dugtrio,tri-attack
dugtrio,substitute
dugtrio,protect
dugtrio,sludge-bomb
dugtrio,facade
dugtrio,stealth-rock
dugtrio-alola,headbutt
dugtrio-alola,hyper-beam
dugtrio-alola,earthquake
dugtrio-alola,dig
dugtrio-alola,toxic
dugtrio-alola,rest
dugtrio-alola,rock-slide
dugtrio-alola,tri-attack
dugtrio-alola,substitute
dugtrio-alola,protect
dugtrio-alola,sludge-bomb
dugtrio-alola,facade
dugtrio-alola,flash-cannon
dugtrio-alola,stealth-rock
meowth,pay-day
meowth,headbutt
meowth,thunderbolt
meowth,thunder
meowth,dig
meowth,toxic
meowth,rest
meowth,substitute
meowth,protect
meowth,iron-tail
meowth,shadow-ball
meowth,facade
meowth,taunt
meowth,u-turn
meowth,dark-pulse
meowth,foul-play
meowth,play-rough
meowth-alola,pay-day
meowth-alola,headbutt
meowth-alola,thunderbolt
meowth-alola,thunder
meowth-alola,toxic
meowth-alola,dream-eater
meowth-alola,rest
meowth-alola,substitute
meowth-alola,protect
meowth-alola,iron-tail
meowth-alola,shadow-ball
meowth-alola,facade
meowth-alola,taunt
meowth-alola,u-turn
meowth-alola,dark-pulse
meowth-alola,foul-play
meowth-alola,play-rough
meowth-galar,pay-day
meowth-galar,swords-dance
meowth-galar,body-slam
meowth-galar,thunderbolt
meowth-galar,thunder
meowth-galar,dig
meowth-galar,screech
meowth-galar,amnesia
meowth-galar,rest
meowth-galar,substitute
meowth-galar,thief
meowth-galar,snore
meowth-galar,protect
meowth-galar,endure
meowth-galar,attract
meowth-galar,sleep-talk
meowth-galar,iron-tail
meowth-galar,rain-dance
meowth-galar,sunny-day
meowth-galar,crunch
meowth-galar,shadow-ball
meowth-galar,uproar
meowth-galar,facade
meowth-galar,taunt
meowth-galar,hyper-voice
meowth-galar,iron-defense
meowth-galar,gyro-ball
meowth-galar,u-turn
meowth-galar,payback
meowth-galar,assurance
meowth-galar,dark-pulse
meowth-galar,seed-bomb
meowth-galar,nasty-plot
meowth-galar,shadow-claw
meowth-galar,gunk-shot
meowth-galar,iron-head
meowth-galar,foul-play
meowth-galar,round
meowth-galar,retaliate
meowth-galar,work-up
meowth-galar,play-rough
meowth-galar,throat-chop
persian,pay-day
persian,headbutt
persian,hyper-beam
persian,thunderbolt
persian,thunder
persian,dig
persian,toxic
persian,dream-eater
persian,rest
persian,substitute
persian,protect
persian,iron-tail
persian,shadow-ball
persian,facade
persian,taunt
persian,u-turn
persian,dark-pulse
persian,foul-play
persian,play-rough
persian-alola,pay-day
persian-alola,headbutt
persian-alola,hyper-beam
persian-alola,thunderbolt
persian-alola,thunder
persian-alola,toxic
persian-alola,dream-eater
persian-alola,rest
persian-alola,substitute
persian-alola,protect
persian-alola,iron-tail
persian-alola,shadow-ball
persian-alola,facade
persian-alola,taunt
persian-alola,u-turn
persian-alola,dark-pulse
persian-alola,foul-play
persian-alola,play-rough
perrserker,pay-day
perrserker,swords-dance
perrserker,body-slam
perrserker,hyper-beam
perrserker,thunderbolt
perrserker,thunder
perrserker,dig
perrserker,screech
perrserker,amnesia
perrserker,rest
perrserker,substitute
perrserker,thief
perrserker,snore
perrserker,protect
perrserker,endure
perrserker,attract
perrserker,sleep-talk
perrserker,baton-pass
perrserker,iron-tail
perrserker,rain-dance
perrserker,sunny-day
perrserker,crunch
perrserker,shadow-ball
perrserker,uproar
perrserker,facade
perrserker,taunt
perrserker,hyper-voice
perrserker,iron-defense
perrserker,gyro-ball
perrserker,u-turn
perrserker,close-combat
perrserker,payback
perrserker,assurance
perrserker,fling
perrserker,dark-pulse
perrserker,seed-bomb
perrserker,giga-impact
perrserker,nasty-plot
perrserker,shadow-claw
perrserker,gunk-shot
perrserker,iron-head
perrserker,heavy-slam
perrserker,foul-play
perrserker,round
perrserker,retaliate
perrserker,work-up
perrserker,play-rough
perrserker,throat-chop
psyduck,pay-day
psyduck,ice-punch
psyduck,headbutt
psyduck,surf
psyduck,ice-beam
psyduck,blizzard
psyduck,seismic-toss
psyduck,dig
psyduck,toxic
psyduck,psychic
psyduck,light-screen
psyduck,waterfall
psyduck,rest
psyduck,substitute
psyduck,protect
psyduck,iron-tail
psyduck,facade
psyduck,brick-break
psyduck,calm-mind
psyduck,scald
golduck,pay-day
golduck,ice-punch
golduck,headbutt
golduck,surf
golduck,ice-beam
golduck,blizzard
golduck,hyper-beam
golduck,seismic-toss
golduck,dig
golduck,toxic
golduck,psychic
golduck,light-screen
golduck,waterfall
golduck,rest
golduck,substitute
golduck,protect
golduck,iron-tail
golduck,facade
golduck,brick-break
golduck,calm-mind
golduck,scald
mankey,pay-day
mankey,fire-punch
mankey,ice-punch
mankey,thunder-punch
mankey,headbutt
mankey,seismic-toss
mankey,thunderbolt
mankey,thunder
mankey,earthquake
mankey,dig
mankey,toxic
mankey,rest
mankey,rock-slide
mankey,substitute
mankey,protect
mankey,outrage
mankey,iron-tail
mankey,facade
mankey,taunt
mankey,helping-hand
mankey,brick-break
mankey,bulk-up
mankey,u-turn
mankey,poison-jab
primeape,pay-day
primeape,fire-punch
primeape,ice-punch
primeape,thunder-punch
primeape,headbutt
primeape,hyper-beam
primeape,seismic-toss
primeape,thunderbolt
primeape,thunder
primeape,earthquake
primeape,dig
primeape,toxic
primeape,rest
primeape,rock-slide
primeape,substitute
primeape,protect
primeape,outrage
primeape,iron-tail
primeape,facade
primeape,taunt
primeape,helping-hand
primeape,brick-break
primeape,bulk-up
primeape,u-turn
primeape,poison-jab
growlithe,headbutt
growlithe,flamethrower
growlithe,dig
growlithe,toxic
growlithe,reflect
growlithe,fire-blast
growlithe,rest
growlithe,substitute
growlithe,protect
growlithe,outrage
growlithe,iron-tail
growlithe,will-o-wisp
growlithe,facade
growlithe,helping-hand
growlithe,play-rough
arcanine,headbutt
arcanine,flamethrower
arcanine,hyper-beam
arcanine,solar-beam
arcanine,dig
arcanine,toxic
arcanine,teleport
arcanine,reflect
arcanine,fire-blast
arcanine,rest
arcanine,substitute
arcanine,protect
arcanine,outrage
arcanine,iron-tail
arcanine,will-o-wisp
arcanine,facade
arcanine,helping-hand
arcanine,superpower
arcanine,dragon-pulse
arcanine,play-rough
poliwag,headbutt
poliwag,surf
poliwag,ice-beam
poliwag,blizzard
poliwag,dig
poliwag,toxic
poliwag,psychic
poliwag,waterfall
poliwag,rest
poliwag,substitute
poliwag,protect
poliwag,facade
poliwag,helping-hand
poliwag,scald
poliwhirl,ice-punch
poliwhirl,headbutt
poliwhirl,surf
poliwhirl,ice-beam
poliwhirl,blizzard
poliwhirl,seismic-toss
poliwhirl,earthquake
poliwhirl,dig
poliwhirl,toxic
poliwhirl,psychic
poliwhirl,waterfall
poliwhirl,rest
poliwhirl,substitute
poliwhirl,protect
poliwhirl,facade
poliwhirl,helping-hand
poliwhirl,brick-break
poliwhirl,scald
poliwrath,ice-punch
poliwrath,headbutt
poliwrath,surf
poliwrath,ice-beam
poliwrath,blizzard
poliwrath,hyper-beam
poliwrath,seismic-toss
poliwrath,earthquake
poliwrath,dig
poliwrath,toxic
poliwrath,psychic
poliwrath,waterfall
poliwrath,rest
